[INFO] [WallTime: 1414080461.080005] 140.108696, 347.152174, ||, 144.600000, 258.266667, ||, 160.218750, 150.156250, ||, 184.300000, 63.300000,8.800000, 0.040253, 0.222202, 0.179461, 0.203281
[INFO] [WallTime: 1414080461.223972] 140.312500, 347.187500, ||, 144.500000, 257.777778, ||, 160.205882, 149.617647, ||, 185.166667, 63.166667,8.800000, 0.040497, 0.218021, 0.180926, 0.196857
[INFO] [WallTime: 1414080461.376013] 140.444444, 347.288889, ||, 145.090909, 258.363636, ||, 159.687500, 149.343750, ||, 184.125000, 62.125000,8.800000, 0.040375, 0.218936, 0.180896, 0.196353
[INFO] [WallTime: 1414080461.523985] 140.333333, 347.266667, ||, 145.066667, 258.200000, ||, 160.392857, 149.250000, ||, 183.916667, 63.166667,8.800000, 0.040070, 0.215946, 0.179690, 0.203677
[INFO] [WallTime: 1414080461.673506] 140.522727, 347.181818, ||, 145.058824, 258.058824, ||, 159.882353, 150.058824, ||, 183.200000, 62.500000,8.800000, 0.040208, 0.220600, 0.181765, 0.196674
[INFO] [WallTime: 1414080461.824068] 140.477273, 347.204545, ||, 145.375000, 257.625000, ||, 159.464286, 149.285714, ||, 183.714286, 62.428571,8.800000, 0.040070, 0.220295, 0.180102, 0.206287
[INFO] [WallTime: 1414080461.976074] 140.431818, 347.250000, ||, 144.600000, 258.133333, ||, 159.787879, 149.757576, ||, 184.333333, 61.833333,8.800000, 0.040101, 0.218189, 0.180514, 0.195575
[INFO] [WallTime: 1414080463.124552] 140.265306, 347.163265, ||, 144.933333, 258.200000, ||, 160.114286, 149.885714, ||, 184.090909, 62.909091,8.900000, 0.040436, 0.218601, 0.180743, 0.204898
[INFO] [WallTime: 1414080463.275988] 140.422222, 347.111111, ||, 144.470588, 257.882353, ||, 159.794118, 149.941176, ||, 184.333333, 62.000000,8.900000, 0.040040, 0.218173, 0.180926, 0.203311
[INFO] [WallTime: 1414080463.428049] 140.170213, 347.170213, ||, 144.800000, 258.066667, ||, 160.083333, 150.000000, ||, 185.000000, 63.166667,8.900000, 0.040360, 0.217456, 0.181308, 0.202548
[INFO] [WallTime: 1414080463.575978] 140.212766, 347.276596, ||, 144.571429, 257.785714, ||, 160.027778, 149.888889, ||, 184.125000, 63.375000,8.900000, 0.040223, 0.217227, 0.179370, 0.201907
[INFO] [WallTime: 1414080463.740062] 140.318182, 347.068182, ||, 144.875000, 257.875000, ||, 160.354839, 149.806452, ||, 184.100000, 62.000000,8.900000, 0.040177, 0.220096, 0.179767, 0.205203
[INFO] [WallTime: 1414080463.875976] 140.042553, 347.234043, ||, 144.588235, 257.529412, ||, 159.848485, 149.818182, ||, 183.555556, 63.333333,8.900000, 0.040238, 0.217472, 0.179477, 0.203738
[INFO] [WallTime: 1414080464.028024] 140.232558, 347.209302, ||, 144.266667, 257.400000, ||, 160.233333, 149.900000, ||, 184.375000, 63.625000,8.900000, 0.040238, 0.219043, 0.180072, 0.198138
[INFO] [WallTime: 1414080464.180039] 140.458333, 347.062500, ||, 144.882353, 257.882353, ||, 160.285714, 149.857143, ||, 184.250000, 62.500000,8.900000, 0.040024, 0.218418, 0.177340, 0.202640
[INFO] [WallTime: 1414080464.327988] 140.422222, 347.266667, ||, 144.071429, 257.928571, ||, 160.030303, 150.030303, ||, 183.625000, 62.250000,8.900000, 0.040116, 0.217594, 0.179919, 0.197604
