[INFO] [WallTime: 1414085587.820332] ,1414085587,820259094,154.612903, 347.193548, ||, 160.571429, 259.928571, ||, 176.200000, 153.700000, ||, -nan, -nan,8.600000, 0.039796, 0.220249, 0.179690, 0.205417
[INFO] [WallTime: 1414085587.970239] ,1414085587,970175027,154.678571, 347.142857, ||, 160.727273, 259.818182, ||, 176.360000, 153.520000, ||, -nan, -nan,8.600000, 0.039872, 0.220584, 0.179797, 0.204334
[INFO] [WallTime: 1414085588.120279] ,1414085588,120203971,154.656250, 347.281250, ||, 160.600000, 259.700000, ||, 175.650000, 153.650000, ||, -nan, -nan,8.600000, 0.040101, 0.219272, 0.179507, 0.197223
[INFO] [WallTime: 1414085588.271218] ,1414085588,271152973,154.757576, 347.151515, ||, 160.272727, 260.000000, ||, 176.739130, 153.956522, ||, -nan, -nan,8.600000, 0.039902, 0.219562, 0.179553, 0.206561
[INFO] [WallTime: 1414085589.428060] ,1414085589,427994012,154.571429, 347.257143, ||, 160.307692, 260.692308, ||, 176.428571, 153.619048, ||, -nan, -nan,8.700000, 0.039643, 0.219638, 0.178973, 0.203387
[INFO] [WallTime: 1414085589.572058] ,1414085589,571995973,154.176471, 347.117647, ||, 160.555556, 260.000000, ||, 175.380952, 153.714286, ||, 197.000000, 63.000000,8.700000, 0.039857, 0.217578, 0.180392, 0.204608
[INFO] [WallTime: 1414085589.721169] ,1414085589,721103906,154.117647, 346.823529, ||, 160.181818, 260.000000, ||, 176.320000, 154.000000, ||, 198.000000, 63.000000,8.700000, 0.039979, 0.220111, 0.180316, 0.197086
[INFO] [WallTime: 1414085589.872251] ,1414085589,872188091,154.593750, 346.906250, ||, 159.727273, 260.272727, ||, 176.240000, 153.800000, ||, -nan, -nan,8.700000, 0.039811, 0.218921, 0.179202, 0.204898
[INFO] [WallTime: 1414085590.022193] ,1414085590,22130966,154.575758, 347.151515, ||, 160.538462, 259.923077, ||, 176.173913, 153.956522, ||, -nan, -nan,8.700000, 0.039857, 0.218769, 0.180102, 0.202777
[INFO] [WallTime: 1414085590.172231] ,1414085590,172168016,154.303030, 347.242424, ||, 160.538462, 260.307692, ||, 177.000000, 153.368421, ||, 197.500000, 63.000000,8.700000, 0.039643, 0.218143, 0.180621, 0.204974
[INFO] [WallTime: 1414085590.322250] ,1414085590,322187900,154.400000, 347.257143, ||, 160.200000, 260.000000, ||, 176.772727, 153.454545, ||, -nan, -nan,8.700000, 0.039750, 0.218647, 0.179950, 0.203296
[INFO] [WallTime: 1414085590.472278] ,1414085590,472218036,154.343750, 347.281250, ||, 159.800000, 260.000000, ||, 176.150000, 153.450000, ||, -nan, -nan,8.700000, 0.039612, 0.220172, 0.177661, 0.204257
[INFO] [WallTime: 1414085590.623227] ,1414085590,623167037,154.085714, 347.342857, ||, 160.500000, 260.200000, ||, 177.333333, 153.380952, ||, -nan, -nan,8.700000, 0.039612, 0.217884, 0.181445, 0.194034
[INFO] [WallTime: 1414085590.776041] ,1414085590,775975942,154.153846, 347.153846, ||, 160.384615, 260.538462, ||, 176.607143, 154.142857, ||, -nan, -nan,8.700000, 0.039933, 0.219806, 0.179950, 0.197421
[INFO] [WallTime: 1414085591.923187] ,1414085591,923125982,154.264706, 347.088235, ||, 160.250000, 260.750000, ||, 176.320000, 153.400000, ||, 159.000000, 344.000000,8.800000, 0.039796, 0.218921, 0.179690, 0.197482
[INFO] [WallTime: 1414085592.073219] ,1414085592,73154926,154.361111, 347.000000, ||, 160.285714, 260.500000, ||, 176.880000, 154.040000, ||, 159.000000, 344.000000,8.800000, 0.039704, 0.219303, 0.179522, 0.204669
[INFO] [WallTime: 1414085592.223179] ,1414085592,223118066,154.468750, 347.250000, ||, 160.071429, 260.571429, ||, 175.478261, 153.913043, ||, 158.000000, 351.000000,8.800000, 0.039918, 0.218372, 0.182773, 0.196506
[INFO] [WallTime: 1414085592.374197] ,1414085592,374134063,154.121212, 346.787879, ||, 160.076923, 260.692308, ||, 176.250000, 153.950000, ||, -nan, -nan,8.800000, 0.039750, 0.220752, 0.180652, 0.198138
[INFO] [WallTime: 1414085592.524257] ,1414085592,524194955,154.387097, 346.903226, ||, 160.250000, 260.750000, ||, 176.241379, 154.034483, ||, -nan, -nan,8.800000, 0.039872, 0.220066, 0.179644, 0.202350
[INFO] [WallTime: 1414085592.676110] ,1414085592,676035881,154.875000, 347.156250, ||, 159.750000, 260.875000, ||, 176.263158, 153.789474, ||, -nan, -nan,8.800000, 0.039429, 0.217655, 0.182467, 0.205112
[INFO] [WallTime: 1414085592.824173] ,1414085592,824115991,154.205882, 347.117647, ||, 160.250000, 260.750000, ||, 174.615385, 153.769231, ||, -nan, -nan,8.800000, 0.039780, 0.220859, 0.180484, 0.204074
[INFO] [WallTime: 1414085592.974259] ,1414085592,974186897,154.250000, 347.388889, ||, 160.333333, 260.666667, ||, 176.666667, 154.000000, ||, -nan, -nan,8.800000, 0.039612, 0.222248, 0.179232, 0.206378
[INFO] [WallTime: 1414085593.125191] ,1414085593,125113010,154.625000, 347.312500, ||, 160.230769, 260.615385, ||, 176.263158, 153.631579, ||, -nan, -nan,8.800000, 0.039750, 0.220096, 0.181643, 0.196246
[INFO] [WallTime: 1414085593.275193] ,1414085593,275129079,154.189189, 347.405405, ||, 160.555556, 260.666667, ||, 175.363636, 154.045455, ||, -nan, -nan,8.800000, 0.039567, 0.220172, 0.179019, 0.204517
[INFO] [WallTime: 1414085594.425257] ,1414085594,425194978,154.064516, 346.903226, ||, 160.111111, 260.555556, ||, 174.478261, 153.913043, ||, -nan, -nan,8.900000, 0.039567, 0.220172, 0.180575, 0.205310
[INFO] [WallTime: 1414085594.575162] ,1414085594,575098991,154.000000, 346.941176, ||, 159.916667, 260.666667, ||, 174.384615, 153.461538, ||, 178.500000, 203.500000,8.900000, 0.039872, 0.221851, 0.181765, 0.206302
[INFO] [WallTime: 1414085594.728023] ,1414085594,727947950,154.090909, 347.212121, ||, 160.076923, 260.615385, ||, 175.838710, 154.161290, ||, 178.500000, 203.500000,8.900000, 0.039734, 0.220859, 0.181872, 0.203845
[INFO] [WallTime: 1414085594.880002] ,1414085594,879934072,154.310345, 346.862069, ||, 160.076923, 260.538462, ||, 175.321429, 153.464286, ||, 198.000000, 63.000000,8.900000, 0.039750, 0.220996, 0.182467, 0.203632
[INFO] [WallTime: 1414085595.028034] ,1414085595,27967929,154.333333, 346.969697, ||, 159.916667, 260.500000, ||, 174.814815, 153.814815, ||, -nan, -nan,8.900000, 0.039780, 0.221546, 0.180636, 0.197986
[INFO] [WallTime: 1414085595.180023] ,1414085595,179932117,154.142857, 347.200000, ||, 160.000000, 260.909091, ||, 175.115385, 153.807692, ||, -nan, -nan,8.900000, 0.039643, 0.222843, 0.180743, 0.202731
[INFO] [WallTime: 1414085595.328060] ,1414085595,327999114,154.000000, 347.117647, ||, 160.142857, 260.357143, ||, 175.366667, 153.933333, ||, -nan, -nan,8.900000, 0.039887, 0.221851, 0.178439, 0.205158
[INFO] [WallTime: 1414085595.479998] ,1414085595,479918003,153.857143, 347.142857, ||, 159.857143, 260.428571, ||, 175.640000, 153.560000, ||, 198.000000, 63.000000,8.900000, 0.039765, 0.219287, 0.180575, 0.196872
[INFO] [WallTime: 1414085595.627992] ,1414085595,627931118,154.580645, 346.870968, ||, 160.266667, 260.466667, ||, 175.666667, 154.111111, ||, -nan, -nan,8.900000, 0.039460, 0.218265, 0.181979, 0.204501
[INFO] [WallTime: 1414085595.777162] ,1414085595,777105093,153.763158, 347.210526, ||, 161.000000, 259.857143, ||, 175.555556, 153.888889, ||, -nan, -nan,8.900000, 0.039887, 0.220874, 0.179767, 0.205127
[INFO] [WallTime: 1414085596.928288] ,1414085596,928210973,154.000000, 347.171429, ||, 159.769231, 260.384615, ||, 175.107143, 154.000000, ||, -nan, -nan,9.000000, 0.039689, 0.221347, 0.180423, 0.205936
[INFO] [WallTime: 1414085597.108037] ,1414085597,107971906,154.468750, 347.000000, ||, 160.909091, 260.363636, ||, 174.608696, 154.260870, ||, -nan, -nan,9.000000, 0.039734, 0.219821, 0.178882, 0.204059
[INFO] [WallTime: 1414085597.228157] ,1414085597,228086948,154.724138, 347.103448, ||, 160.181818, 260.181818, ||, 175.904762, 153.380952, ||, -nan, -nan,9.000000, 0.039734, 0.220203, 0.181201, 0.195911
[INFO] [WallTime: 1414085597.378140] ,1414085597,378077983,154.200000, 347.457143, ||, 159.857143, 260.714286, ||, 175.043478, 154.000000, ||, 198.000000, 63.000000,9.000000, 0.039780, 0.221592, 0.180423, 0.206546
[INFO] [WallTime: 1414085597.528180] ,1414085597,528115034,153.800000, 347.114286, ||, 160.250000, 260.583333, ||, 175.633333, 153.633333, ||, -nan, -nan,9.000000, 0.039841, 0.221195, 0.181079, 0.205005
[INFO] [WallTime: 1414085597.680022] ,1414085597,679960012,153.894737, 347.263158, ||, 159.818182, 260.727273, ||, 176.500000, 153.500000, ||, -nan, -nan,9.000000, 0.039826, 0.222690, 0.180880, 0.204944
[INFO] [WallTime: 1414085597.831989] ,1414085597,831929922,154.700000, 347.233333, ||, 160.444444, 259.888889, ||, 175.241379, 153.551724, ||, 198.000000, 63.000000,9.000000, 0.040101, 0.221592, 0.178897, 0.207935
